"consent","attention_1","attention_2","self_wash_hands","self_avoid_gatherings","self_isolate","self_share_post","other_wash_hands","other_avoid_gatherings","other_isolate","other_cancel_holiday","person_trustworthiness","person_moral","covid_threat","covid_self_die","covid_other_die","covid_self_responsible","covid_other_responsible","covid_control","covid_home_unpleasant","covid_sought_information","covid_cases_local","covid_cases_personal","forced_choice_message","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","mood_now","gender","age","ethnicity","health_condition","english_native","marital_status","children","living_situation","Q67_4_TEXT","local_state","education","employment","employer_home_support","income","perceived_class","interest_politics","economic_conservatism","social_conservatism","political_party","Q222_4_TEXT","social_media_hours","social_media_minutes","belief_god","religiosity","general_comments","source_condition","message_condition","gender_binary","gender_binary_numeric","race","education_numeric","overall_conservatism","impartial_beneficence","instrumental_harm","comp1_passed","comp2_passed","comp_passed"
1,2,2,7,7,7,1,4,4,4,4,4,6,7,2,7,6,7,4,2,7,"Yes","Not Sure","Deontological",3,2,5,6,3,2,5,2,4,5,"Female",22,"Other","No",1,1,"No Children","Partners/Family","","CA","Some college","Student",NA,6,5,2,5,2,"Democrat","",2,0,1,1,"","Citizen","Virtue","Female",NA,"Unspecified",2,3.5,3.8,3.25,"Passed","Passed","Passed"
1,2,NA,7,7,6,4,6,5,4,4,5,6,7,2,2,7,4,5,4,7,"No","No","Virtue",5,6,6,5,4,4,2,4,4,2,"Male",60,"White","No",1,2,"1 Child","Partners/Family","","Pennsylvania","Some college","Full-Time","Yes",6,7,3,3,1,"Democrat","",0,10,6,1,"","Citizen","Non-Moral","Male",NA,"White",2,2,5.2,3.5,"Passed","Passed","Passed"
1,2,1,7,7,7,1,4,4,4,4,4,5,4,2,3,7,7,5,6,7,"Not Sure","No","Deontological",4,2,3,4,4,3,2,5,4,3,"Female",38,"White","No",2,2,"2 Children","Partners/Family","","N,","PostGrad or Professional degree","Full-Time","Yes",5,6,2,4,4,"None","",2,0,2,1,"Thanks. Just wanted to mention that the likelihood of me washing hands etc. (first set of questions) is not at all related to the text, this is a description of what I have been doing for the past week or so","Citizen","Deontological","Female",NA,"White",5,4,3.4,3.5,"Passed","Passed","Passed"
1,4,NA,7,7,7,4,4,4,3,3,6,7,7,2,2,5,6,5,2,5,"Not Sure","No","Deontological",2,3,4,6,3,3,5,3,3,5,"Female",65,"White","No",1,2,"4+ Children","Partners/Family","","Wisconsin ","High School","Full-Time","No",7,8,2,3,4,"Democrat","",2,30,10,5,"Can’t wait for it to be over","Leader","Non-Moral","Female",NA,"White",1,3.5,3.6,3.5,"Passed","Passed","Passed"
1,4,2,4,5,2,1,4,4,4,5,5,6,2,1,1,4,3,4,4,2,"No","No","Virtue",3,1,3,2,2,4,1,3,4,3,"Female",61,"White","No",1,4,"4+ Children","Partners/Family","","Virginia","4 Year Degree","Unemployed",NA,2,7,3,7,5,"Independent","",0,30,10,7,"","Leader","Virtue","Female",NA,"White",4,6,2.2,3,"Passed","Passed","Passed"
1,4,NA,7,7,6,1,7,6,5,6,4,4,7,2,3,7,6,6,4,7,"No","No","Utilitarian",7,5,6,7,5,1,1,1,1,3,"Male",60,"White","No",1,1,"No Children","Alone","","CT","PostGrad or Professional degree","Full-Time","Yes",9,7,3,6,4,"Independent","",0,30,10,6,"This was an interesting survey to complete!","Leader","Non-Moral","Male",NA,"White",5,5,6,1,"Passed","Passed","Passed"
1,2,1,1,6,1,1,2,2,1,5,6,6,2,1,1,3,3,2,4,1,"No","No","Utilitarian",2,2,2,2,2,4,5,6,6,2,"Male",60,"White","No",1,4,"No Children","Alone","","Pa.","High School","Full-Time","Yes",3,8,3,6,4,"Independent","",1,15,10,2,"","Citizen","Deontological","Male",NA,"White",1,5,2,5.25,"Passed","Passed","Passed"
1,4,1,7,7,7,4,4,4,1,3,4,4,7,2,4,7,2,4,1,7,"Not Sure","Not Sure","Deontological",1,1,2,1,3,4,1,4,6,4,"Male",44,"White","Yes",1,1,"1 Child","Housemates","","Oregon","2 year Degree","Full-Time","No",6,8,3,4,4,"Independent","",6,0,8,5,"Stay safe","Leader","Deontological","Male",NA,"White",3,4,1.6,3.75,"Passed","Passed","Passed"
1,4,3,5,6,6,3,4,4,4,4,6,5,5,2,2,4,3,5,3,5,"Yes","No","Utilitarian",2,2,2,3,2,2,2,2,2,2,"Male",43,"White","Yes",1,2,"2 Children","Partners/Family","","CA","4 Year Degree","Full-Time","Yes",7,5,2,5,3,"Democrat","",2,9,2,2,"","Leader","Utilitarian","Male",NA,"White",4,4,2.2,2,"Passed","Passed","Passed"
1,4,3,6,6,3,1,4,4,2,3,4,4,6,3,3,5,3,4,4,7,"Yes","No","Utilitarian",2,3,5,5,4,2,1,1,2,3,"Female",59,"White","Yes",1,4,"4+ Children","Partners/Family","","WA","4 Year Degree","Full-Time","Yes",8,7,3,2,2,"Democrat","",2,0,5,2,"","Leader","Utilitarian","Female",NA,"White",4,2,3.8,1.5,"Passed","Passed","Passed"
1,2,NA,6,6,6,7,5,3,3,4,5,6,5,1,6,6,7,6,3,7,"Yes","No","Utilitarian",2,5,6,3,6,5,6,5,5,3,"Male",21,"White","No",1,1,"No Children","Housemates","","Virginia","Some college","Part-Time","No",1,6,2,1,1,"Democrat","",3,0,2,1,"","Citizen","Non-Moral","Male",NA,"White",2,1,4.4,5.25,"Passed","Passed","Passed"
1,4,NA,7,7,3,1,5,4,2,3,6,6,5,3,2,7,3,7,1,4,"No","No","Deontological",5,4,6,3,4,4,4,2,4,3,"Other",22,"Black","Not Sure",1,1,"No Children","Partners/Family","","Texas","Some college","Unemployed",NA,4,7,1,4,4,"Democrat","",2,0,10,4,"","Leader","Non-Moral",NA,NA,"Black",2,4,4.4,3.5,"Passed","Passed","Passed"
1,2,NA,6,4,2,3,6,5,5,1,6,6,4,1,2,4,4,3,7,7,"No","No","Deontological",4,6,6,3,3,4,2,4,6,3,"Female",20,"White","No",1,1,"No Children","Partners/Family","","Alabama","Some college","Student",NA,3,7,2,3,2,"Democrat","",3,30,5,3,"","Citizen","Non-Moral","Female",NA,"White",2,2.5,4.4,4,"Passed","Passed","Passed"
1,4,1,6,4,3,2,5,4,4,5,4,5,5,1,2,6,3,4,3,3,"Yes","No","Utilitarian",4,3,5,5,2,3,4,5,4,3,"Male",27,"White","No",1,1,"No Children","Partners/Family","","CA","Some college","Full-Time","Yes",10,3,2,5,4,"Republican","",4,0,10,4,"Interesting survey","Leader","Deontological","Male",NA,"White",2,4.5,3.8,4,"Passed","Passed","Passed"
1,4,2,7,7,7,4,5,5,6,5,6,7,5,1,1,5,6,5,7,5,"No","No","Virtue",7,7,6,6,3,3,3,3,5,4,"Female",46,"White","No",1,2,"4+ Children","Partners/Family","","oh","Some college","Full-Time","No",3,3,1,2,2,"Democrat","",2,5,10,2,"","Leader","Virtue","Female",NA,"White",2,2,5.8,3.5,"Passed","Passed","Passed"
1,2,2,7,7,7,4,4,4,4,4,4,4,1,1,4,7,1,7,1,6,"Yes","No","Utilitarian",4,1,4,6,6,1,1,4,4,3,"Female",47,"Black","Not Sure",1,4,"No Children","Alone","","Illinois","2 year Degree","Unemployed",NA,8,3,3,4,4,"Democrat","",8,0,10,7,"","Citizen","Virtue","Female",NA,"Black",3,4,4.2,2.5,"Passed","Passed","Passed"
1,2,NA,5,3,3,1,4,4,3,3,5,5,4,2,3,6,4,3,2,6,"Yes","No","Utilitarian",5,1,3,5,3,2,2,2,4,3,"Female",28,"Asian","Yes",1,1,"No Children","Partners/Family","","Nj","PostGrad or Professional degree","Student",NA,1,8,3,5,2,"Democrat","",6,0,7,2,"","Citizen","Non-Moral","Female",NA,"Asian",5,3.5,3.4,2.5,"Passed","Passed","Passed"
1,2,2,6,3,4,2,4,3,4,4,2,4,4,1,1,4,5,6,2,5,"Yes","No","Utilitarian",5,1,4,6,7,2,1,1,1,2,"Female",22,"Black","No",1,1,"No Children","Partners/Family","","Illinois ","High School","Student",NA,3,5,2,1,1,"Independent","",6,20,3,1,"","Citizen","Virtue","Female",NA,"Black",1,1,4.6,1.25,"Passed","Passed","Passed"
1,2,1,4,5,4,2,3,3,3,2,7,6,5,2,4,7,4,4,1,7,"Yes","No","Deontological",4,3,5,4,6,2,2,2,2,3,"Female",28,"White","Prefer not to say",1,2,"No Children","Partners/Family","","New York","4 Year Degree","Full-Time","No",6,3,2,3,1,"Democrat","",2,0,3,2,"","Citizen","Deontological","Female",NA,"White",4,2,4.4,2,"Passed","Passed","Passed"
1,2,3,5,4,3,1,4,4,2,4,3,4,5,2,3,4,3,5,4,3,"Not Sure","No","Utilitarian",2,2,2,2,1,2,2,2,4,3,"Female",23,"Asian","No",1,1,"No Children","Partners/Family","","New york","4 Year Degree","Full-Time","No",6,4,1,5,2,"Democrat","",4,0,1,1,"","Citizen","Utilitarian","Female",NA,"Asian",4,3.5,1.8,2.5,"Passed","Passed","Passed"
1,4,2,4,5,2,2,4,5,5,6,4,4,6,2,5,5,5,5,4,6,"Not Sure","Not Sure","Utilitarian",2,4,6,6,6,2,2,2,2,4,"Male",47,"White","No",1,1,"No Children","Housemates","","Virginia","Some college","Part-Time","Yes",2,9,2,3,1,"Democrat","",0,0,7,4,"","Leader","Virtue","Male",NA,"White",2,2,4.8,2,"Passed","Passed","Passed"
1,2,NA,7,7,3,3,4,5,1,4,7,5,5,3,3,7,4,2,1,7,"No","No","Utilitarian",4,4,5,5,4,1,3,1,2,3,"Male",60,"White","No",1,2,"No Children","Partners/Family","","Alabama","PostGrad or Professional degree","Part-Time","No",3,7,2,3,3,"Independent","",0,0,1,1,"","Citizen","Non-Moral","Male",NA,"White",5,3,4.4,1.75,"Passed","Passed","Passed"
1,2,NA,7,6,6,2,6,5,5,5,4,4,6,2,3,7,7,5,3,7,"No","No","Utilitarian",4,5,3,5,5,4,2,5,4,3,"Female",42,NA,"No",1,2,"1 Child","Partners/Family","","Maine","PostGrad or Professional degree","Full-Time","Yes",10,3,3,3,3,"Independent","",2,0,10,7,"","Citizen","Non-Moral","Female",NA,NA,5,3,4.4,3.75,"Passed","Passed","Passed"
1,4,NA,7,7,6,1,5,5,3,5,6,6,7,2,2,7,4,5,1,7,"No","No","Utilitarian",2,3,2,3,3,2,1,3,5,4,"Male",66,"White","No",1,4,"2 Children","Alone","","IL","PostGrad or Professional degree","Unemployed",NA,6,7,3,3,1,"Democrat","",1,30,1,1,"","Leader","Non-Moral","Male",NA,"White",5,2,2.6,2.75,"Passed","Passed","Passed"
1,4,2,7,6,3,1,6,6,4,4,3,6,5,1,1,6,4,4,3,6,"Yes","No","Deontological",4,2,3,4,3,3,4,4,4,4,"Female",26,"White","Not Sure",1,1,"No Children","Partners/Family","","Georgia","High School","Part-Time","No",4,8,2,3,2,"Democrat","",8,0,8,4,"","Leader","Virtue","Female",NA,"White",1,2.5,3.2,3.75,"Passed","Passed","Passed"
1,4,NA,4,5,6,3,3,5,5,5,4,6,7,2,3,6,7,3,2,7,"No","No","Utilitarian",4,3,5,5,6,5,6,6,4,4,"Male",22,"Hispanic","Yes",1,1,"No Children","Alone","","California","4 Year Degree","Full-Time","Yes",8,4,2,3,2,"Democrat","",2,20,3,2,"","Leader","Non-Moral","Male",NA,"Unspecified",4,2.5,4.6,5.25,"Passed","Passed","Passed"
1,4,1,7,5,5,7,5,4,4,7,7,7,7,3,4,4,5,2,2,7,"Not Sure","Not Sure","Deontological",3,6,7,2,4,3,4,1,2,1,"Male",59,"White","No",1,2,"3 Children","Partners/Family","","North Carolina","Some college","Part-Time","Yes",6,4,3,2,1,"Democrat","",5,20,3,2,"""political oppression"" as used in you question is problematic, I feel. Does everyone know what it means? how does the use of the word ""political"" impact understanding of the question?","Leader","Deontological","Male",NA,"White",2,1.5,4.4,2.5,"Passed","Passed","Passed"
1,4,1,7,6,3,1,7,5,3,7,6,7,7,2,3,7,4,6,4,7,"Yes","No","Utilitarian",3,4,2,2,5,2,5,6,5,3,"Male",58,"White","Yes",1,4,"4+ Children","Other","Alone with close companion - Dog","Arizona","2 year Degree","Part-Time","Yes",6,5,2,4,5,"Independent","",1,0,5,2,"Obviously, given the extent / magnitude to which countries / governments are reacting to this crisis, and the actions being taken, it is much more serious than people wish to believe or accept . though precautionary, most people are thinking, ""ahhhh, everyone's overreacting "" . "" this will pass like the Mayan calendar prophesy ""  ... however, if everyone took a good look at the actual global statistic of mortalities over the past month!!! It's shocking and very scary . . . I don't think the media is doing quite enough to publicize the LARGE extent of the crisis . . . playing it down a bit, despite all actions and precautions being taken, it's still being played down to what it really is . I think most people are following advice, but hesitantly and questioning the validity of such extreme measures .  me, my livelihood requires that I be out in public, and I would probably continue to do so, despite the risks,if the establishments remain open . fortunately for me, many of my places of business are closing . . . so, as the saying goes ""When in Rome . . . do as Romans"" . on that note, where are my slippers honey?","Leader","Deontological","Male",NA,"White",3,4.5,3.2,4.5,"Passed","Passed","Passed"
1,4,2,6,7,6,2,5,5,4,7,6,6,7,1,2,6,6,5,4,5,"Not Sure","No","Deontological",2,4,2,5,2,4,3,6,2,2,"Male",77,"White","Yes",1,2,"1 Child","Partners/Family","","CA","4 Year Degree","Full-Time","Yes",9,4,3,5,5,"Republican","",0,30,10,2,"","Leader","Virtue","Male",NA,"White",4,5,3,3.75,"Passed","Passed","Passed"
1,2,1,7,4,4,7,7,7,7,7,1,5,4,1,4,7,7,7,7,7,"Not Sure","No","Utilitarian",3,1,7,7,3,1,7,1,1,1,"Female",22,"Black","No",1,1,"No Children","Partners/Family","","FL","2 year Degree","Student",NA,4,6,3,1,1,"Democrat","",4,0,10,4,"Wash your hands","Citizen","Deontological","Female",NA,"Black",3,1,4.2,2.5,"Passed","Passed","Passed"
1,2,NA,6,6,4,3,4,5,3,4,4,5,6,2,4,6,5,3,2,7,"Yes","No","Deontological",6,5,7,5,5,5,2,1,5,4,"Other",38,"White","No",1,2,"No Children","Partners/Family","","WI","PostGrad or Professional degree","Student",NA,3,3,2,1,1,"Democrat","",3,30,2,1,"","Citizen","Non-Moral",NA,NA,"White",5,1,5.6,3.25,"Passed","Passed","Passed"
1,2,1,7,6,3,2,5,5,3,2,5,6,5,1,1,3,7,7,3,4,"Yes","No","Deontological",4,3,7,3,4,2,6,2,4,2,"Male",21,"White","No",1,1,"No Children","Alone","","North Carolina","4 Year Degree","Student",NA,8,5,2,4,5,"Independent","",2,30,10,7,"","Citizen","Deontological","Male",NA,"White",4,4.5,4.2,3.5,"Passed","Passed","Passed"
1,2,NA,7,6,6,1,5,4,5,2,4,5,6,1,1,5,7,4,3,7,"Yes","No","Utilitarian",5,3,5,2,2,5,1,6,5,4,"Female",19,"Asian","No",2,1,"No Children","Partners/Family","","California","Some college","Student",NA,10,5,3,6,2,"Independent","",1,0,6,4,"","Citizen","Non-Moral","Female",NA,"Asian",2,4,3.4,4.25,"Passed","Passed","Passed"
1,2,3,7,5,5,3,4,3,3,3,5,6,2,1,2,6,2,2,1,6,"No","No","Deontological",6,4,4,6,6,5,4,5,3,2,"Female",19,"White","No",1,1,"No Children","Partners/Family","","new jersey","Some college","Student",NA,2,7,1,3,3,"Democrat","",4,NA,10,5,"","Citizen","Utilitarian","Female",NA,"White",2,3,5.2,4.25,"Passed","Passed","Passed"
1,4,2,4,4,4,2,3,3,3,1,6,7,7,2,3,7,6,4,3,5,"Yes","No","Deontological",4,2,4,4,4,4,4,5,4,4,"Female",29,"Asian","No",1,1,"No Children","Partners/Family","","New York","4 Year Degree","Full-Time","Yes",8,5,2,5,2,"None","",2,0,3,1,"","Leader","Virtue","Female",NA,"Asian",4,3.5,3.6,4.25,"Passed","Passed","Passed"
1,4,NA,7,7,4,1,4,7,7,7,4,7,4,7,7,7,1,7,1,7,"Not Sure","Not Sure","Deontological",4,5,7,7,5,1,7,1,1,2,"Male",53,"Asian","Not Sure",1,2,"3 Children","Partners/Family","","Connecticut ","PostGrad or Professional degree","Full-Time","No",3,4,1,4,4,"None","",2,0,10,7,"None ","Leader","Non-Moral","Male",NA,"Asian",5,4,5.6,2.5,"Passed","Passed","Passed"
1,2,3,7,5,5,3,4,4,4,4,5,5,6,3,4,7,4,4,5,6,"No","No","Utilitarian",6,5,5,5,5,2,2,2,3,4,"Male",59,"White","No",1,2,"No Children","Partners/Family","","NY","PostGrad or Professional degree","Part-Time","Yes",10,3,3,4,3,"Republican","",2,0,10,3,"","Citizen","Utilitarian","Male",NA,"White",5,3.5,5.2,2.25,"Passed","Passed","Passed"
1,2,2,7,7,1,1,1,1,1,4,4,4,4,1,3,7,4,4,4,7,"Not Sure","No","Virtue",2,1,1,1,1,5,6,7,4,3,"Male",30,"White","No",1,2,"No Children","Partners/Family","","Ohio","PostGrad or Professional degree","Full-Time","No",5,5,2,5,5,"Independent","",0,30,8,4,"","Citizen","Virtue","Male",NA,"White",5,5,1.2,5.5,"Passed","Passed","Passed"
1,2,3,5,5,5,1,5,5,5,5,6,4,6,1,2,4,4,5,1,5,"Not Sure","Not Sure","Deontological",3,4,3,5,3,5,3,2,6,4,"Male",28,"White","No",1,1,"No Children","Alone","","NC","2 year Degree","Full-Time","Unsure",5,4,2,2,3,"Democrat","",0,0,1,1,"No issues. Clear and concise","Citizen","Utilitarian","Male",NA,"White",3,2.5,3.6,4,"Passed","Passed","Passed"
1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"Yes","No","Virtue",5,7,6,6,7,5,1,1,6,5,"Female",27,"Asian","Not Sure",2,1,"No Children","Partners/Family","","nyc","4 Year Degree","Unemployed",NA,3,3,2,1,1,"Independent","",5,20,1,1,"","Citizen","Deontological","Female",NA,"Asian",4,1,6.2,3.25,"Passed","Passed","Passed"
1,2,1,7,5,4,1,5,4,2,3,3,4,3,1,1,5,3,3,4,1,"No","No","Deontological",3,3,5,2,5,4,4,3,6,5,"Female",19,"White","Yes",1,1,"No Children","Partners/Family","","OR","Some college","Student",NA,5,7,2,1,1,"Independent","",1,30,8,1,"Thanks","Citizen","Deontological","Female",NA,"White",2,1,3.6,4.25,"Passed","Passed","Passed"
1,4,3,6,5,6,6,6,6,6,6,7,6,7,7,6,7,4,5,5,7,"Yes","Yes","Utilitarian",6,6,6,5,5,4,6,5,5,6,"Male",21,"Hispanic","No",1,1,"No Children","Alone","","New York","High School","Unemployed",NA,6,5,2,6,5,"Republican","",4,30,5,3,"","Leader","Utilitarian","Male",NA,"Unspecified",1,5.5,5.6,5,"Passed","Passed","Passed"
1,2,2,7,1,1,1,7,7,7,7,7,7,1,1,1,7,4,4,4,4,"No","No","Deontological",4,4,4,4,4,4,4,4,4,2,"Male",60,"White","Yes",1,2,"1 Child","Partners/Family","","arkansas","High School","Unemployed",NA,5,8,3,7,7,"Republican","",3,0,10,7,"","Citizen","Virtue","Male",NA,"White",1,7,4,4,"Passed","Passed","Passed"
1,4,1,4,4,4,7,4,5,4,4,5,6,7,3,3,4,6,4,4,4,"Not Sure","No","Utilitarian",4,5,4,4,5,5,5,3,4,3,"Male",26,"Hispanic","Yes",1,1,"No Children","Housemates","","california","2 year Degree","Full-Time","No",6,4,2,3,3,"Democrat","",2,6,6,3,"","Leader","Deontological","Male",NA,"Unspecified",3,3,4.4,4.25,"Passed","Passed","Passed"
1,4,NA,5,4,4,4,4,4,4,5,6,5,4,2,3,3,3,2,3,7,"No","No","Virtue",6,6,5,4,6,4,3,1,4,4,"Male",66,"White","No",1,2,"2 Children","Alone","","California","PostGrad or Professional degree","Unemployed",NA,6,7,3,1,1,"Other","Socialist",3,0,1,4,"","Leader","Non-Moral","Male",NA,"White",5,1,5.4,3,"Passed","Passed","Passed"
1,2,NA,7,6,6,2,4,6,5,6,7,7,5,1,2,7,6,7,1,3,"No","No","Utilitarian",1,2,3,5,4,3,4,2,4,3,"Female",20,"White","No",2,1,"No Children","Partners/Family","","California","High School","Unemployed",NA,1,6,1,4,4,"Democrat","",3,30,7,4,"","Citizen","Non-Moral","Female",NA,"White",1,4,3,3.25,"Passed","Passed","Passed"
1,2,1,7,7,6,1,5,5,5,5,5,6,7,2,3,5,6,5,3,7,"No","No","Deontological",4,4,2,6,4,3,2,2,3,3,"Male",61,"White","No",1,4,"3 Children","Alone","","North Carolina","Some college","Full-Time","No",6,7,3,2,1,"Democrat","",2,30,1,1,"","Citizen","Deontological","Male",NA,"White",2,1.5,4,2.5,"Passed","Passed","Passed"
1,2,3,6,6,5,3,5,4,3,2,4,4,6,2,3,5,5,4,6,5,"No","No","Virtue",7,3,6,6,4,4,4,3,2,4,"Male",33,"White","No",1,1,"No Children","Alone","","Illinois","4 Year Degree","Unemployed",NA,5,5,2,2,2,"Democrat","",2,30,1,1,"","Citizen","Utilitarian","Male",NA,"White",4,2,5.2,3.25,"Passed","Passed","Passed"
1,2,1,6,6,6,4,6,6,5,1,6,7,7,2,2,6,3,4,6,7,"Yes","No","Utilitarian",2,2,2,2,2,2,6,2,5,3,"Male",68,"White","Yes",1,5,"2 Children","Alone","","New York","PostGrad or Professional degree","Unemployed",NA,7,4,3,4,1,"Democrat","",0,15,3,2,"","Citizen","Deontological","Male",NA,"White",5,2.5,2,3.75,"Passed","Passed","Passed"
1,4,1,7,7,7,7,6,6,6,6,6,6,7,4,5,5,6,6,NA,7,"Yes","Yes","Utilitarian",4,4,7,4,4,1,4,1,1,2,"Male",38,"White","No",1,2,"1 Child","Partners/Family","","Nueva York","PostGrad or Professional degree","Full-Time","Yes",7,5,1,4,NA,"Republican","",1,0,8,5,"we must keep the quarantine in place to prevent the further spread of COVID-19 to more people.","Leader","Deontological","Male",NA,"White",5,NA,4.6,1.75,"Passed","Passed","Passed"
1,4,3,7,7,7,1,4,4,5,6,6,1,7,3,4,1,6,5,1,7,"Not Sure","No","Utilitarian",1,1,1,2,1,4,3,5,5,3,"Male",67,"White","No",1,1,"No Children","Alone","","Florida","High School","Part-Time","Yes",2,10,3,6,6,"Independent","",6,0,1,1,"CDC and FDA purposely allowed it to spread by withholding tests and allowing the diseased to spread the virus. Containment is now a myth. Only individual isolation can protect anyone.","Leader","Utilitarian","Male",NA,"White",1,6,1.2,4.25,"Passed","Passed","Passed"
1,2,1,7,7,5,1,6,4,4,6,4,5,4,1,2,6,4,4,1,6,"Yes","No","Utilitarian",2,2,6,3,5,2,1,6,6,4,"Female",59,"White","No",1,2,"No Children","Partners/Family","","texas","2 year Degree","Unemployed",NA,8,4,3,7,4,"Republican","",2,0,9,4,"","Citizen","Deontological","Female",NA,"White",3,5.5,3.6,3.75,"Passed","Passed","Passed"
1,4,3,7,6,6,3,5,6,5,7,6,7,5,2,2,6,4,2,4,4,"No","No","Virtue",4,4,2,4,4,2,4,2,4,4,"Male",65,"White","Not Sure",1,2,"3 Children","Partners/Family","","Nevada","Some college","Unemployed",NA,9,3,2,6,5,"Republican","",0,30,10,7,"All was good.","Leader","Utilitarian","Male",NA,"White",2,5.5,3.6,3,"Passed","Passed","Passed"
1,2,2,5,6,4,5,5,5,4,5,6,6,6,2,5,6,3,4,1,5,"No","No","Utilitarian",4,4,6,4,5,4,5,4,5,3,"Male",41,"White","No",1,2,"2 Children","Partners/Family","","California","PostGrad or Professional degree","Part-Time","No",6,4,2,2,3,"Democrat","",0,0,1,1,"","Citizen","Virtue","Male",NA,"White",5,2.5,4.6,4.5,"Passed","Passed","Passed"
1,4,3,5,2,2,1,1,1,1,4,5,6,4,1,1,1,2,5,6,4,"Not Sure","No","Deontological",1,1,1,1,1,1,1,1,4,3,"Male",30,"Asian","No",1,1,"No Children","Alone","","Illinois","4 Year Degree","Full-Time","No",8,4,2,4,4,"Independent","",2,0,7,4,"","Leader","Utilitarian","Male",NA,"Asian",4,4,1,1.75,"Passed","Passed","Passed"
1,2,NA,7,7,7,6,3,4,2,1,6,5,7,2,5,7,7,5,1,7,"Yes","No","Utilitarian",1,1,5,6,7,2,1,1,1,5,"Female",22,"White","Yes",1,1,"No Children","Partners/Family","","New York","4 Year Degree","Unemployed",NA,2,8,3,1,1,"Independent","",8,0,1,1,"","Citizen","Non-Moral","Female",NA,"White",4,1,4,1.25,"Passed","Passed","Passed"
1,4,NA,4,1,1,1,4,4,4,7,1,1,2,1,1,3,2,4,1,4,"No","No","Utilitarian",1,1,1,1,1,1,1,4,4,1,"Male",25,"Other","Yes",1,2,"No Children","Other","married","Ohio","Some college","Part-Time","No",5,1,1,4,4,"Other","Jesus is God Party",0,0,10,1,"The question about ""a God or Gods"" is undefined.  God is the Creator of all things, who was there before all things and is always forever God.  A God is a thing less than God.  Gods are things less than God.  Don't frame the question to try to keep God out of it.","Leader","Non-Moral","Male",NA,"Unspecified",2,4,1,2.5,"Passed","Passed","Passed"
1,2,2,7,4,2,1,5,5,4,3,6,6,6,1,3,5,2,2,4,7,"Not Sure","No","Utilitarian",2,4,6,7,4,1,2,1,1,4,"Female",74,"White","No",1,1,"No Children","Alone","","California","4 Year Degree","Unemployed",NA,4,6,3,3,2,"Democrat","",0,0,8,2,"we will survive this pandemic but the degree of damage it will achieve is going to be directly related to the implementation of common sense in response to truthful information. ","Citizen","Virtue","Female",NA,"White",4,2.5,4.6,1.25,"Passed","Passed","Passed"
1,4,NA,6,6,6,1,3,4,2,5,5,4,7,3,7,6,5,5,4,7,"Yes","No","Utilitarian",1,1,1,3,2,2,4,5,5,3,"Female",44,"White","No",1,2,"No Children","Partners/Family","","Virginia ","4 Year Degree","Full-Time","Yes",7,4,2,5,4,"Independent","",2,30,7,3,"","Leader","Non-Moral","Female",NA,"White",4,4.5,1.6,4,"Passed","Passed","Passed"
1,2,1,7,6,3,4,6,5,6,3,7,7,4,1,1,7,4,4,3,3,"Yes","No","Deontological",4,5,4,5,6,4,3,5,5,3,"Male",32,"White","No",1,1,"No Children","Partners/Family","","Alabama","Some college","Part-Time","No",3,8,1,4,4,"None","",6,0,8,4,"","Citizen","Deontological","Male",NA,"White",2,4,4.8,4.25,"Passed","Passed","Passed"
1,2,1,7,7,7,7,6,4,4,7,6,7,7,3,4,7,6,7,4,7,"Not Sure","No","Deontological",4,1,4,6,3,1,4,1,1,4,"Male",69,"White","Yes",1,2,"4+ Children","Partners/Family","","Indiana","PostGrad or Professional degree","Unemployed",NA,7,7,3,5,6,"Republican","",1,0,9,2,"","Citizen","Deontological","Male",NA,"White",5,5.5,3.6,1.75,"Passed","Passed","Passed"
1,4,3,7,7,7,4,6,4,4,5,7,7,7,3,4,7,7,7,4,5,"No","No","Utilitarian",3,3,6,7,6,6,7,7,2,2,"Female",72,"White","No",1,2,"2 Children","Partners/Family","","Kentucky","High School","Unemployed",NA,5,3,2,6,7,"Republican","",1,30,10,7,"I am doing my best to stay away from public gatherings. They cancelled church services for tonight and Wednesday night.","Leader","Utilitarian","Female",NA,"White",1,6.5,5,5.5,"Passed","Passed","Passed"
1,4,2,4,6,1,1,4,4,1,5,4,5,5,1,1,4,2,4,1,4,"Not Sure","Not Sure","Deontological",3,2,5,2,2,3,5,1,4,3,"Male",62,"White","Yes",1,1,"No Children","Partners/Family","","AZ","Some college","Full-Time","Yes",5,5,2,4,1,"Independent","",1,0,1,1,"Too many of your questions about moral choices are dependent on the individual situation to make an actual judgment concerning what would be moral behavior. ","Leader","Virtue","Male",NA,"White",2,2.5,2.8,3.25,"Passed","Passed","Passed"
1,4,2,7,7,7,1,5,5,3,5,6,7,7,4,6,7,5,5,2,7,"Yes","No","Utilitarian",1,2,7,5,2,6,7,1,5,3,"Male",61,"White","Yes",1,4,"No Children","Alone","","CA","Some college","Unemployed",NA,4,8,3,1,1,"Democrat","",2,0,4,1,"","Leader","Virtue","Male",NA,"White",2,1,3.4,4.75,"Passed","Passed","Passed"
